Uniprot_ID	KEGG_rno
A0A8L2R8C1	NA
A0A8L2RAM6	NA
A0A8L2UH95	NA
A0A8L2UIH0	NA
A0A8L2UJE9	NA
A0A8L2UJL6	NA
A0A8L2UKG8	NA
A0A8L2UNA6	rno:304862
A0A9M1WVX5	NA
A0JPL0	rno:246264
A0JPN0	rno:362412
A0JPN2	rno:300051
A0JPN4	rno:313587
A0JPQ4	rno:365377
A0MZ67	rno:292139
A1A5Q0	rno:296935
A1A5Q5	rno:689582
A1A5Q6	rno:290818
A1A5R1	rno:362950
A1BPI0	rno:689588
A1EC66	NA
A1L1K8	rno:361196
A1L1L6	rno:303351
A2RRU4	rno:301024
A2RUV9	rno:305494
A2RUW1	rno:361677
A2TGX5	NA
A2VCW5	rno:192208
A2VD12	rno:310644
A4GG66	rno:266706
A4GTP4	rno:314436
A4L691	rno:305963
A4L9P5	NA
A4V8B4	rno:299116
A6HAV6	rno:298914
A6HD62	rno:287155
A6HPE0	rno:499870
A6HQ90	rno:296159
A6HQK4	rno:311456
A6HTG9	rno:305999
A6I0Z0	rno:293897
A6I7M8	rno:293345
A6IE38	NA
A6IIY7	rno:298006
A6IKF9	rno:60584
A6ITD2	NA
A6ITW6	NA
A6IU83	rno:298648
A6IWT6	rno:306636
A6J285	rno:114212
A6JB73	rno:308589
A6JEK1	rno:63865
A6JJ35	rno:301265
A6JJP8	rno:25682
A6JLV3	rno:85471
A6JM95	rno:307151
A6JPV7	rno:306492
A6JQ21	rno:305540
A6JTV7	rno:362100
A6JVU7	rno:316521
A6JXD6	rno:171369
A6JXG7	rno:311642
A6JY48	rno:89808
A6K863	rno:299638
A6KQL1	rno:365191
A6KRS3	rno:293860
A6N6J5	rno:503018
A6P320	rno:499558
A6YP92	rno:317268
A7E3N2	NA
A7VJC2	rno:362361
A8C4G9	rno:296374
A8WCF8	rno:687090
A9CMA6	rno:360839
B0BMY1	NA
B0BN28	rno:291441
B0BN78	rno:307485
B0BNB9	rno:297376
B0BND0	NA
B0BNF1	NA
B0BNF9	rno:311446
B0BNK7	rno:308495
B0BNM1	NA
B0BNM3	rno:683687
B0K011	rno:298878
B0K019	rno:297994
B0K020	rno:294362
B0LPN4	rno:689560
B0LT89	rno:361092
B1H234	rno:366205
B1H256	NA
B1H267	NA
B1H278	NA
B1PLB1	rno:305081
B1PRL5	rno:313225
B1Q005	rno:306515
B1WBP0	rno:362185
B1WBQ5	NA
B1WBQ7	NA
B1WBU5	rno:691411
B1WBV2	rno:310552
B1WC09	rno:685781
B1WC10	rno:305552
B1WC30	rno:304947
B1WC40	rno:689116
B1WC58	rno:291787
B1WC68	rno:363481
B2DD29	rno:499073
B2GUV6	rno:502988
B2GUV7	rno:308306
B2GUY1	NA
B2GUY4	NA
B2GUZ1	rno:290864
B2GV17	rno:362710
B2GV24	rno:313115
B2GV46	rno:365228
B2GV50	rno:301121
B2GV72	rno:304078
B2GV87	rno:114767
B2RYB8	rno:309684
B2RYF7	rno:367328
B2RYG6	rno:293705
B2RYM5	rno:316794
B2RYN7	rno:362700
B2RYR0	rno:690043
B2RZ33	rno:300955
B2RZ50	NA
B2RZ55	rno:303745
B3DMA2	rno:315973
B3GNI6	rno:305227
B3GSH5	rno:246281
B3STT9	rno:500569
B4F769	rno:316477
B4F779	rno:362860
B4F7B7	rno:362238
B4F7C5	rno:500219
B4F7E7	rno:314259
B5BUZ1	rno:502902
B5BUZ2	NA
B5D5N9	rno:64554
B5DEH0	rno:316101
B5DEI4	NA
B5DEI9	rno:299979
B5DF27	rno:290350
B5DF45	rno:311245
B5DF51	rno:302864
B5DF62	rno:292756
B5DF89	NA
B5DF91	rno:363854
B5DF94	rno:317181
B5DFD6	rno:89806
B5DFE2	rno:312299
B5DFH7	rno:311786
B5DFI5	rno:291171
B5DFI8	rno:292588
B5DFJ4	rno:296083
B5DFN2	rno:362013
B7SBD2	NA
B8QP48	NA
C0H5Y5	rno:117279
C0HL12	rno:362931
C0KUC5	NA
C0KUC6	NA
C6K2K4	rno:307757
D0Q0Y7	rno:690252
D0RB01	rno:360763
D2KX21	rno:288025
D2XV59	rno:300077
D3Z822	NA
D3Z837	NA
D3Z898	rno:311580
D3Z8D9	rno:313702
D3Z8E0	rno:501560
D3Z8E6	rno:296580
D3Z8G3	NA
D3Z8I4	rno:292763
D3Z8K2	NA
D3Z8L7	rno:361568
D3Z8V4	NA
D3Z8X6	NA
D3Z902	NA
D3Z9D1	NA
D3Z9E1	NA
D3Z9E5	NA
D3Z9I5	rno:301010
D3Z9J7	rno:303206
D3Z9Z0	NA
D3Z9Z9	rno:312398
D3ZA12	rno:311607
D3ZAA9	rno:85275
D3ZAB1	rno:301034
D3ZAF5	rno:361945
D3ZAJ7	rno:299138
D3ZAP7	NA
D3ZAQ2	NA
D3ZAR1	NA
D3ZAR2	NA
D3ZAS9	rno:296162
D3ZAZ5	rno:310838
D3ZB51	NA
D3ZB52	NA
D3ZB71	rno:303251
D3ZB94	rno:501023
D3ZBE2	NA
D3ZBE5	rno:360850
D3ZBG7	rno:63995
D3ZBM2	NA
D3ZBM3	rno:361338
D3ZBM7	rno:361866
D3ZBN0	rno:680522
D3ZBN3	rno:366492
D3ZBP2	NA
D3ZBP4	rno:294520
D3ZBQ1	rno:294515
D3ZC15	NA
D3ZC56	NA
D3ZC84	NA
D3ZCC3	NA
D3ZCD0	rno:89804
D3ZCD7	rno:362272
D3ZCF5	NA
D3ZCG9	NA
D3ZCM3	rno:300664
D3ZCR1	rno:24882
D3ZCV0	NA
D3ZD03	rno:100361294
D3ZD32	NA
D3ZD73	rno:500988
D3ZDH4	rno:312279
D3ZDI6	rno:306825
D3ZDK2	rno:361831
D3ZDK7	rno:287115
D3ZDM7	rno:685325
D3ZDQ2	rno:366214
D3ZE01	NA
D3ZE16	rno:360904
D3ZE20	NA
D3ZE55	rno:64865
D3ZE75	NA
D3ZEF4	NA
D3ZEG9	rno:308415
D3ZEH5	rno:315617
D3ZEN0	NA
D3ZEP2	rno:363443
D3ZER2	rno:501046
D3ZES7	NA
D3ZEY4	rno:100361138
D3ZF77	rno:361267
D3ZF92	rno:316256
D3ZFB6	rno:361651
D3ZFD0	NA
D3ZFD9	rno:24706
D3ZFJ3	rno:300067
D3ZFK6	rno:363278
D3ZFS0	rno:303586
D3ZFT1	NA
D3ZG27	rno:313706
D3ZG83	NA
D3ZG85	NA
D3ZG86	rno:364039
D3ZGB1	rno:307820
D3ZGK9	rno:294503
D3ZGQ5	rno:287473
D3ZGS3	NA
D3ZH39	NA
D3ZHA0	rno:362332
D3ZHH1	NA
D3ZHH8	rno:501099
D3ZHK9	NA
D3ZHL6	rno:503027
D3ZHP7	rno:691171
D3ZHR2	rno:363516
D3ZHS6	rno:306257
D3ZHV2	NA
D3ZI07	rno:296284
D3ZI84	rno:362506
D3ZID8	rno:685859
D3ZIE4	NA
D3ZIF4	rno:307740
D3ZIF5	NA
D3ZJ25	NA
D3ZJ86	NA
D3ZJ96	rno:315639
D3ZJF7	NA
D3ZJF9	rno:363494
D3ZJP6	NA
D3ZKB9	rno:308523
D3ZKD3	rno:303193
D3ZKI1	NA
D3ZKX9	rno:287424
D3ZL21	NA
D3ZL30	rno:688540
D3ZLB7	rno:100360880
D3ZLH5	rno:363517
D3ZMG0	NA
D3ZMJ7	NA
D3ZMK9	rno:306506
D3ZML2	NA
D3ZMM8	rno:307811
D3ZMQ3	NA
D3ZMY7	NA
D3ZMY8	NA
D3ZN37	NA
D3ZN39	rno:296121
D3ZN95	NA
D3ZND9	NA
D3ZNY8	rno:306782
D3ZP96	rno:312538
D3ZPG5	rno:304579
D3ZPX4	rno:309280
D3ZQ51	rno:296078
D3ZQF4	rno:288597
D3ZQJ0	rno:304388
D3ZQL6	NA
D3ZQL7	rno:361466
D3ZQL8	rno:298874
D3ZQM3	NA
D3ZQW1	NA
D3ZR10	rno:291130
D3ZR96	rno:302993
D3ZRC4	NA
D3ZRF9	NA
D3ZRJ7	NA
D3ZRN2	NA
D3ZS29	rno:414065
D3ZSB7	rno:361715
D3ZSI8	NA
D3ZSS5	rno:363143
D3ZSV1	rno:287541
D3ZSZ3	rno:497961
D3ZT89	rno:309447
D3ZTB4	NA
D3ZTD8	rno:310207
D3ZTE0	rno:306761
D3ZTI7	rno:365363
D3ZTN0	NA
D3ZTT2	NA
D3ZTV3	rno:299236
D3ZU00	NA
D3ZU13	NA
D3ZU57	rno:314300
D3ZUE1	rno:287570
D3ZUF4	rno:315497
D3ZUG3	rno:308766
D3ZUI5	NA
D3ZUL2	NA
D3ZUL3	NA
D3ZUM2	rno:287545
D3ZUQ0	rno:304469
D3ZUY8	NA
D3ZV15	NA
D3ZV60	NA
D3ZVD8	NA
D3ZVH5	rno:314856
D3ZVH6	NA
D3ZVI5	NA
D3ZVK1	rno:296178
D3ZVM4	rno:301042
D3ZVU1	NA
D3ZVU9	rno:289727
D3ZVV1	rno:300826
D3ZW27	NA
D3ZW55	rno:311422
D3ZWK4	NA
D3ZWS0	NA
D3ZWV8	NA
D3ZX13	NA
D3ZX17	rno:117554
D3ZXA5	rno:680127
D3ZXB1	NA
D3ZXN9	NA
D3ZXP3	rno:500987
D3ZY17	NA
D3ZY52	NA
D3ZYD7	NA
D3ZYK8	NA
D3ZYL0	rno:306886
D3ZYM4	rno:300999
D3ZYR1	NA
D3ZYR4	NA
D3ZYV4	NA
D3ZZ00	NA
D3ZZ89	NA
D3ZZA6	rno:500562
D3ZZC3	rno:303792
D3ZZH6	NA
D3ZZK3	NA
D3ZZL3	NA
D3ZZM0	rno:306009
D3ZZQ0	NA
D3ZZQ1	NA
D3ZZS8	rno:312488
D3ZZZ9	NA
D4A055	rno:58942
D4A0E8	rno:364382
D4A0I8	rno:311658
D4A0S1	NA
D4A0U6	rno:290907
D4A0W4	NA
D4A133	NA
D4A1F2	rno:365352
D4A1H7	rno:298576
D4A1J4	rno:295458
D4A1R8	rno:362249
D4A1S2	rno:309871
D4A1S9	NA
D4A1V6	rno:315870
D4A1W8	rno:310900
D4A1X2	NA
D4A208	NA
D4A280	rno:311450
D4A2D5	rno:295338
D4A2E9	rno:360737
D4A2H2	rno:361213
D4A2Z8	rno:310461
D4A349	NA
D4A355	NA
D4A390	NA
D4A3K5	rno:291145
D4A3N4	NA
D4A3Q3	NA
D4A3S8	rno:361191
D4A3T0	rno:313845
D4A3W8	NA
D4A3X6	NA
D4A433	rno:302415
D4A4D7	NA
D4A4K3	rno:305831
D4A4L4	rno:317508
D4A4U2	rno:309156
D4A4W8	NA
D4A505	NA
D4A543	rno:499593
D4A559	NA
D4A579	NA
D4A584	rno:361597
D4A5A6	NA
D4A5F1	rno:498328
D4A5H6	NA
D4A5I9	NA
D4A5K6	rno:313564
D4A5M2	NA
D4A5S0	NA
D4A5W3	NA
D4A612	rno:498728
D4A617	NA
D4A631	rno:312915
D4A648	NA
D4A693	NA
D4A6D8	NA
D4A6H8	NA
D4A6L0	NA
D4A6Q6	rno:296084
D4A6T9	rno:680407
D4A6X1	rno:312492
D4A6Z8	NA
D4A702	rno:499702
D4A734	rno:309525
D4A7E1	rno:299206
D4A7E8	NA
D4A7H1	rno:363115
D4A7H9	rno:364419
D4A7J3	NA
D4A7K4	NA
D4A7K7	rno:679975
D4A7P2	rno:685472
D4A7P9	rno:315824
D4A7T3	NA
D4A7V9	NA
D4A7Z8	NA
D4A899	NA
D4A8B1	rno:300754
D4A8G7	rno:500695
D4A8H8	rno:308666
D4A8L3	NA
D4A8L5	NA
D4A8P8	NA
D4A8X6	NA
D4A8Y1	NA
D4A915	rno:309135
D4A980	NA
D4A986	NA
D4A9D6	NA
D4A9J2	rno:24881
D4A9L2	rno:689890
D4A9W4	NA
D4AA42	rno:365901
D4AA47	NA
D4AA88	rno:362675
D4AB34	NA
D4ABB2	NA
D4ABL6	NA
D4AC33	NA
D4AC45	NA
D4ACA7	rno:307403
D4ACD0	NA
D4ACD8	rno:303991
D4ACE5	NA
D4ACF2	NA
D4ACI9	NA
D4ACL8	rno:300711
D4ACP5	rno:287834
D4ACX5	NA
D4ACX8	rno:308912
D4ACZ2	rno:293992
D4AD15	NA
D4AD53	rno:296395
D4AD76	NA
D4AD99	NA
D4ADE8	NA
D4ADT5	NA
D4ADT7	rno:500133
D4ADT9	NA
D4ADU2	NA
D4ADX7	NA
D4ADY9	rno:361895
D4AE17	NA
D4AE24	NA
D4AE59	rno:314621
D4AE79	NA
D4AEC2	rno:289400
D4AEG9	rno:498575
D4AEH9	rno:362029
D4AEP0	rno:289276
D4Q8I2	NA
D4Q8I3	NA
D7NIW0	NA
E2CWF0	NA
E2CWF1	NA
E5RQ38	rno:687001
E9PSK5	NA
E9PSK7	rno:302983
E9PSL7	rno:83620
E9PSM0	NA
E9PSM5	NA
E9PSP1	rno:296371
E9PSQ0	NA
E9PSX9	NA
E9PSY0	NA
E9PSY8	NA
E9PT20	rno:311860
E9PT28	NA
E9PT37	rno:309544
E9PT44	NA
E9PT53	NA
E9PT65	NA
E9PT85	NA
E9PT87	rno:291926
E9PTA2	rno:294329
E9PTA4	NA
E9PTB7	NA
E9PTC3	NA
E9PTD9	NA
E9PTG8	NA
E9PTL5	NA
E9PTT0	rno:366889
E9PTX9	NA
E9PU01	NA
E9PU15	NA
E9PU21	NA
E9PU28	NA
E9PU71	NA
F1LLX7	NA
F1LM10	rno:85420
F1LM29	NA
F1LM42	NA
F1LM54	NA
F1LM64	NA
F1LM81	NA
F1LM93	NA
F1LML7	rno:81917
F1LMN3	NA
F1LMV3	rno:114502
F1LMV6	NA
F1LMX1	NA
F1LMX3	NA
F1LMY4	NA
F1LMY9	NA
F1LN06	NA
F1LN46	rno:308579
F1LN63	NA
F1LN92	rno:307350
F1LNG5	NA
F1LNI5	NA
F1LNJ1	NA
F1LNJ2	NA
F1LNL3	NA
F1LNN8	rno:306722
F1LNP8	rno:192183
F1LNQ2	rno:59319
F1LNQ9	NA
F1LNR0	NA
F1LNR1	NA
F1LNR9	NA
F1LNW0	rno:25022
F1LP42	rno:84399
F1LP44	NA
F1LP57	NA
F1LP64	rno:316575
F1LP90	NA
F1LPA2	rno:29682
F1LPA4	rno:207122
F1LPB4	rno:246150
F1LQ48	rno:80846
F1LQ55	NA
F1LQ70	NA
F1LQC5	NA
F1LQJ7	NA
F1LQQ7	NA
F1LQS6	NA
F1LQT3	NA
F1LQW0	NA
F1LQX4	NA
F1LQY6	rno:170928
F1LQZ3	NA
F1LR10	rno:300228
F1LR25	NA
F1LR87	NA
F1LRN8	NA
F1LRS8	NA
F1LRU8	NA
F1LRZ0	rno:266802
F1LSB2	NA
F1LSG7	NA
F1LSN4	NA
F1LSQ8	NA
F1LSY7	rno:498013
F1LTE0	rno:303599
F1LTH9	NA
F1LTJ5	NA
F1LTZ2	NA
F1LV40	NA
F1LVR8	NA
F1LVW7	rno:290396
F1LW91	NA
F1LWM1	NA
F1LXF1	NA
F1LXJ9	NA
F1LYL8	NA
F1LYL9	rno:140586
F1LZX9	NA
F1LZZ3	NA
F1M077	NA
F1M0B3	NA
F1M0C0	NA
F1M0G3	rno:64519
F1M0L3	NA
F1M0N1	NA
F1M0Q9	rno:498226
F1M0Z1	NA
F1M2B7	NA
F1M2K4	rno:308265
F1M2Y4	NA
F1M386	rno:310533
F1M391	rno:498840
F1M3G7	rno:293024
F1M3J4	rno:170924
F1M3L7	NA
F1M419	rno:317366
F1M4A4	NA
F1M4C6	NA
F1M4F3	NA
F1M589	NA
F1M5F3	NA
F1M5M3	NA
F1M5N3	NA
F1M5N7	NA
F1M5Z5	NA
F1M609	NA
F1M625	rno:289584
F1M649	rno:298784
F1M656	NA
F1M707	NA
F1M754	NA
F1M775	NA
F1M7B8	rno:361585
F1M7E5	NA
F1M7G0	NA
F1M7L9	rno:287925
F1M7N7	rno:117269
F1M7X3	NA
F1M7Y5	rno:84006
F1M836	NA
F1M8B7	NA
F1M8K0	rno:114489
F1M8L9	NA
F1M8W4	rno:140587
F1M8X9	NA
F1M8Z6	rno:498206
F1M928	NA
F1M949	NA
F1M978	NA
F1M9C0	NA
F1M9C3	NA
F1M9C5	NA
F1M9D6	NA
F1M9G7	rno:54244
F1M9H1	rno:140588
F1M9N9	NA
F1M9X1	NA
F1MA24	NA
F1MA87	rno:114483
F1MA98	NA
F1MAA4	NA
F1MAA5	NA
F1MAB7	rno:688705
F1MAD0	NA
F1MAF1	NA
F1MAH6	rno:84407
F1MAJ0	NA
F1MAL5	rno:29376
F1MAN8	rno:140433
F2Z3R4	rno:81524
F6SVZ3	NA
F7EK71	NA
F7EM94	NA
F7EN76	NA
F7END1	NA
F7ENH8	rno:84577
F7ENK0	NA
F7EQF3	NA
F7EQT2	NA
F7ERM0	NA
F7ETC0	NA
F7EU90	NA
F7EV16	NA
F7EV88	NA
F7EW79	NA
F7EX62	NA
F7EXX5	NA
F7EYD5	NA
F7EZ84	NA
F7EZZ6	NA
F7F0I2	NA
F7F1E3	NA
F7F1Y3	NA
F7F4E2	NA
F7F4N6	NA
F7F6D1	NA
F7F711	NA
F7F923	NA
F7FBA1	NA
F7FD47	rno:315305
F7FDH2	NA
F7FDQ5	NA
F7FF45	NA
F7FFC6	NA
F7FG68	rno:361712
F7FH41	NA
F7FKA4	NA
F7FKA8	NA
F7FLI5	NA
F7FLQ5	NA
F8WFW5	NA
F8WFZ5	NA
G3V633	NA
G3V642	NA
G3V654	NA
G3V657	NA
G3V663	rno:65172
G3V667	NA
G3V695	NA
G3V6A0	rno:25267
G3V6B1	NA
G3V6B7	NA
G3V6C9	NA
G3V6E2	NA
G3V6E8	NA
G3V6G5	NA
G3V6G7	rno:360992
G3V6I5	NA
G3V6K6	NA
G3V6K9	rno:84600
G3V6L1	rno:282581
G3V6N0	NA
G3V6N1	NA
G3V6P1	rno:24596
G3V6S0	NA
G3V6S8	rno:362264
G3V6T0	NA
G3V6U9	rno:299295
G3V6W5	rno:499801
G3V6W8	rno:85272
G3V6X8	rno:140589
G3V6Z0	rno:103692131
G3V6Z1	NA
G3V707	NA
G3V710	NA
G3V715	NA
G3V735	rno:65157
G3V740	rno:25628
G3V744	NA
G3V749	rno:290027
G3V752	NA
G3V766	NA
G3V770	NA
G3V783	rno:362491
G3V786	NA
G3V794	NA
G3V7D8	NA
G3V7J5	NA
G3V7K5	rno:266732
G3V7L1	NA
G3V7M4	rno:301289
G3V7N4	NA
G3V7P1	rno:65033
G3V7P6	NA
G3V7P9	NA
G3V7Q7	rno:361598
G3V7R4	rno:84482
G3V7S6	rno:155430
G3V7T0	NA
G3V7W1	rno:308061
G3V7W6	NA
G3V7X8	rno:312495
G3V7Y0	rno:84380
G3V7Y6	rno:300054
G3V801	rno:85266
G3V802	NA
G3V803	NA
G3V817	NA
G3V819	rno:140584
G3V824	rno:25151
G3V843	rno:29251
G3V846	rno:29483
G3V882	NA
G3V887	NA
G3V893	NA
G3V8A0	NA
G3V8A5	rno:25479
G3V8C3	NA
G3V8D1	rno:25483
G3V8D4	rno:292697
G3V8E3	NA
G3V8G1	rno:290986
G3V8G9	rno:29492
G3V8H4	rno:292699
G3V8K6	rno:79426
G3V8L1	NA
G3V8L7	NA
G3V8R5	NA
G3V8R8	rno:116491
G3V8S5	NA
G3V8T2	NA
G3V8T5	NA
G3V8V5	rno:116489
G3V8W4	NA
G3V8X3	rno:680712
G3V8X8	rno:25495
G3V8Y8	NA
G3V8Z4	rno:315259
G3V901	rno:299907
G3V909	rno:304962
G3V918	rno:288259
G3V923	rno:312936
G3V926	NA
G3V928	rno:299858
G3V933	rno:24316
G3V970	rno:114634
G3V9C5	rno:24409
G3V9D0	rno:288091
G3V9E7	NA
G3V9H8	rno:24716
G3V9L3	NA
G3V9M2	NA
G3V9M6	NA
G3V9P7	rno:29424
G3V9R2	rno:155012
G3V9R8	NA
G3V9S4	NA
G3V9T7	rno:288919
G3V9U4	NA
G3V9W2	rno:84598
G3V9Y2	NA
G8JLS5	NA
H9KVF6	NA
H9N1L3	NA
H9N1L4	rno:314423
I4DUB5	NA
M0R3J4	NA
M0R3K6	NA
M0R3L1	NA
M0R3L8	NA
M0R4F8	NA
M0R4J2	NA
M0R4T9	NA
M0R4V4	NA
M0R5D6	NA
M0R5T4	NA
M0R629	rno:684425
M0R637	NA
M0R685	NA
M0R6D8	rno:682076
M0R7Q3	NA
M0R7T6	rno:690139
M0R7V5	NA
M0R7Z9	rno:501283
M0R8I6	NA
M0R8L2	rno:691138
M0R8R8	NA
M0R8U1	NA
M0R907	NA
M0R9D3	rno:114850
M0R9F7	rno:367391
M0R9L3	NA
M0RA08	NA
M0RA19	NA
M0RAA8	NA
M0RAM5	NA
M0RB22	NA
M0RBT0	NA
M0RBU0	NA
M0RC66	NA
M0RC99	rno:64633
M0RCH6	NA
M0RCN5	NA
M0RD03	NA
M0RD40	rno:684112
M0RDA4	rno:686310
M0RDG2	NA
M0RDR9	NA
M9VYP0	NA
O08556	rno:117029
O08560	rno:81821
O08561	rno:81747
O08562	rno:78956
O08564	NA
O08565	rno:60628
O08589	NA
O08590	rno:29473
O08617	rno:94202
O08623	rno:113894
O08625	rno:60567
O08629	rno:116698
O08651	rno:58835
O08656	NA
O08662	NA
O08678	rno:117016
O08679	rno:60328
O08680	rno:29210
O08697	rno:65142
O08699	rno:79242
O08719	rno:79115
O08721	rno:60629
O08722	rno:60630
O08725	rno:84022
O08726	rno:29234
O08727	rno:25341
O08730	rno:81675
O08769	rno:83571
O08773	rno:114705
O08774	rno:54292
O08775	rno:25589
O08812	rno:29485
O08815	rno:54308
O08816	NA
O08835	NA
O08836	rno:58845
O08837	rno:85434
O08838	rno:60668
O08839	rno:117028
O08873	rno:94193
O08874	NA
O08875	rno:83825
O08876	rno:81813
O08878	rno:171104
O08949	rno:83830
O08954	rno:25554
O08957	rno:83834
O08961	NA
O08962	rno:117018
O08984	NA
O09014	rno:246280
O09017	rno:245980
O09018	rno:113984
O09027	NA
O09032	rno:432358
O09139	rno:399489
O09171	rno:81508
O09175	rno:81761
O19477	rno:25119
O35048	rno:246211
O35049	rno:94338
O35052	rno:81925
O35078	rno:114027
O35095	rno:89791
O35112	rno:79559
O35115	rno:63839
O35116	NA
O35119	NA
O35142	rno:60384
O35147	rno:64639
O35152	rno:54400
O35158	rno:50938
O35165	rno:64154
O35167	rno:29755
O35179	rno:116743
O35180	NA
O35186	rno:29175
O35217	rno:29688
O35240	rno:286920
O35244	rno:94167
O35251	rno:360457
O35254	NA
O35260	rno:171454
O35263	rno:114113
O35264	rno:64189
O35274	rno:84686
O35276	rno:81527
O35293	rno:54246
O35303	rno:114114
O35312	rno:29152
O35314	rno:24259
O35331	rno:83578
O35346	rno:25614
O35394	rno:83583
O35397	NA
O35412	rno:246212
O35413	rno:114901
O35430	rno:83589
O35431	rno:83610
O35433	rno:83810
O35458	rno:83612
O35460	rno:89807
O35462	rno:89805
O35476	rno:89810
O35485	rno:89811
O35509	rno:79434
O35531	rno:56822
O35543	rno:58962
O35547	rno:113976
O35548	rno:65205
O35550	rno:54190
O35567	rno:81643
O35568	NA
O35750	rno:25546
O35757	rno:114111
O35762	rno:65193
O35763	rno:81521
O35764	NA
O35767	rno:114109
O35774	rno:79254
O35776	rno:25694
O35779	NA
O35780	rno:79431
O35783	NA
O35786	rno:60669
O35787	rno:113886
O35789	rno:117108
O35793	rno:50566
O35795	rno:64467
O35799	rno:29199
O35800	rno:29560
O35811	rno:63843
O35814	rno:192277
O35815	rno:60331
O35819	NA
O35820	rno:171047
O35826	rno:114711
O35831	NA
O35867	rno:84685
O35876	rno:64301
O35889	rno:26955
O35910	rno:80878
O35913	rno:170698
O35921	rno:84012
O35923	NA
O35956	rno:29509
O35964	rno:81922
O35987	rno:83809
O54697	rno:83568
O54698	rno:63997
O54699	rno:65194
O54701	rno:84550
O54702	rno:140568
O54715	rno:83615
O54747	rno:59294
O54748	rno:65189
O54753	rno:286964
O54766	rno:85271
O54767	rno:81828
O54800	NA
O54814	rno:117027
O54835	rno:85435
O54838	rno:171109
O54842	rno:100912108
O54852	rno:170739
O54853	rno:116745
O54861	rno:83576
O54874	rno:114116
O54880	rno:171123
O54888	rno:83582
O54889	rno:83581
O54898	NA
O54902	rno:25715
O54912	rno:29553
O54924	rno:245709
O54939	rno:117182
O54947	rno:286934
O54952	rno:497672
O54960	rno:192363
O54963	rno:83618
O54968	rno:83619
O54975	rno:170751
O54980	rno:89815
O55000	rno:65045
O55005	rno:58946
O55012	rno:89816
O55034	rno:83623
O55035	rno:83624
O55043	rno:114559
O55096	rno:114591
O55099	rno:114592
O55145	rno:89808
O55156	NA
O55159	rno:171577
O55162	rno:60378
O55164	rno:29365
O55165	rno:85248
O55166	rno:25218
O55170	rno:29361
O55173	rno:81745
O55174	rno:64469
O55193	rno:60463
O55197	rno:84007
O55207	rno:84018
O55232	rno:25723
O70127	rno:83569
O70132	rno:246271
O70150	rno:29660
O70156	rno:140914
O70173	rno:116720
O70187	NA
O70196	rno:83471
O70215	rno:24934
O70239	rno:79257
O70240	rno:29134
O70244	rno:80848
O70247	rno:170551
O70249	rno:81528
O70257	rno:60466
O70260	rno:83614
O70276	rno:89826
O70277	rno:83616
O70351	rno:63864
O70377	rno:64630
O70418	rno:24916
O70436	rno:29357
O70437	rno:50554
O70441	rno:29130
O70444	rno:64534
O70467	rno:89820
O70511	rno:361833
O70521	rno:59293
O70531	rno:117267
O70534	rno:114587
O70535	rno:81680
O70536	rno:81782
O70593	rno:64667
O70594	rno:29726
O70595	rno:140669
O70596	rno:276720
O70597	rno:85249
O70600	rno:65190
O70601	rno:81511
O70608	rno:83820
O70631	rno:171118
O88181	rno:65050
O88182	rno:29369
O88202	rno:246266
O88267	rno:50559
O88269	rno:81642
O88272	rno:94339
O88275	rno:25664
O88277	rno:65048
O88278	rno:83466
O88279	rno:65047
O88280	rno:83467
O88339	rno:117277
O88368	rno:25094
O88370	rno:140607
O88377	rno:89812
O88397	rno:80900
O88406	rno:81516
O88407	rno:246274
O88420	rno:29710
O88422	rno:83627
O88436	rno:83630
O88446	rno:29504
O88450	NA
O88453	NA
O88457	rno:29701
O88480	rno:94165
O88488	rno:360417
O88496	rno:81716
O88498	rno:64547
O88506	rno:54348
O88563	rno:140668
O88582	rno:84607
O88583	rno:89829
O88600	rno:266759
O88618	rno:89833
O88658	rno:117548
O88664	rno:286993
O88671	rno:114125
O88751	rno:171051
O88763	rno:65052
O88764	rno:64391
O88766	rno:63849
O88767	rno:117287
O88775	rno:114511
O88777	rno:81751
O88778	NA
O88780	NA
O88791	rno:84017
O88797	rno:79128
O88801	rno:29547
O88807	rno:29512
O88808	rno:25609
O88813	rno:94340
O88831	rno:83506
O88846	rno:29274
O88850	rno:83617
O88867	rno:59113
O88869	rno:65053
O88871	rno:83633
O88873	rno:83635
O88881	rno:79146
O88900	rno:58844
O88902	NA
O88917	rno:65096
O88923	rno:171447
O88943	rno:170848
O88944	rno:29682
O88984	rno:59087
O88996	rno:60434
O89000	rno:81656
O89035	rno:170943
O89038	rno:81518
O89039	rno:84348
O89042	rno:85241
O89046	rno:29474
O89047	rno:27150
O89107	rno:116687
P00159	rno:26192
P00173	rno:64001
P00176	NA
P00185	rno:24296
P00388	rno:29441
P00502	rno:24422
P00539	NA
P00684	NA
P00697	NA
P00714	rno:24528
P00758	rno:24594
P00759	rno:24841
P00762	rno:24691
P00763	rno:25052
P00773	rno:24331
P00786	rno:25425
P00787	NA
P00884	NA
P01015	rno:24179
P01026	rno:24232
P01048	NA
P01134	rno:24827
P01143	rno:81648
P01150	rno:25569
P01161	rno:24602
P01179	rno:25504
P01186	rno:24221
P01194	NA
P01237	rno:24683
P01244	rno:24391
P01256	rno:24241
P01257	NA
P01283	rno:117064
P01322	rno:24505
P01323	rno:24506
